total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition
12,7300000.0,62.0,2017-09-13T00:00:00,2,2.65,16.0,33.1,3,,False,False,10.6,2.0,New York City,45922.0,19493.0,0.0,,0.0,,68.0
5,7500000.0,70.0,2018-07-18T00:00:00,3,2.5,9.0,,1,,False,False,,,New York City,12504.0,12416.0,0.0,,1.0,431.0,13.0
5,4570000.0,35.1,2017-11-05T00:00:00,1,2.75,25.0,16.8,8,,False,False,9.5,1.0,New York City,36276.0,10591.0,0.0,,0.0,,10.0
11,999000.0,62.0,2018-02-15T00:00:00,4,,5.0,46.0,2,,False,False,7.0,,Generic US Locality,,,,,,,226.0
7,8400000.0,91.7,2016-03-31T00:00:00,4,3.57,5.0,69.6,3,,False,False,5.6,,New York City,24294.0,2877.0,3.0,121.0,3.0,646.0,722.0000000000001
18,1900000.0,57.5,2015-09-21T00:00:00,2,2.7,5.0,32.7,3,,False,False,8.7,2.0,Generic US Locality,,,,,,,
20,3300000.0,32.0,2018-08-17T00:00:00,1,,9.0,18.0,9,,False,False,6.0,,New York City,14358.0,15134.0,0.0,,1.0,433.0,129.0
1,7070434.0,55.0,2017-07-01T00:00:00,1,,10.0,23.0,4,,False,False,16.0,0.0,New York City,37412.0,8370.0,1.0,392.0,2.0,359.0,60.0
18,53800000.0,201.0,2017-07-17T00:00:00,5,,5.0,131.5,5,,False,False,19.5,1.0,New York City,24468.0,4035.0,1.0,927.0,3.0,464.0,213.0
1,4400000.0,39.0,2016-03-18T00:00:00,1,,15.0,18.0,12,,False,False,12.0,0.0,New York City,17632.0,15973.0,1.0,38.0,0.0,,102.0
6,5650000.0,60.0,2015-08-04T00:00:00,2,2.82,15.0,31.0,2,,False,False,14.0,1.0,New York City,17101.0,17110.0,0.0,,0.0,,796.0
4,5488787.0,55.8,2019-02-07T00:00:00,2,2.65,12.0,29.7,5,,False,False,,,Generic US Locality,,,,,,,49.0
10,2566270.0,42.07,2018-12-13T00:00:00,1,,15.0,,8,,False,False,11.11,,Generic US Locality,,,,,,,11.000000000000002
5,4350000.0,46.4,2018-02-02T00:00:00,2,,4.0,27.4,4,,False,False,8.4,,New York City,26442.0,5290.0,0.0,,1.0,670.0,94.0
12,5949000.0,57.0,2018-06-05T00:00:00,2,,26.0,33.0,18,,False,False,11.0,,Yonkers,52768.0,17994.0,0.0,,0.0,,116.0
6,7100000.0,69.7,2019-04-18T00:00:00,3,2.6,9.0,41.1,4,,False,False,8.0,,New York City,51123.0,14390.0,0.0,,0.0,,
2,4310000.0,51.0,2017-10-25T00:00:00,1,,12.0,17.0,11,,False,False,19.0,,Generic US Locality,,,,,,,101.0
9,2800000.0,30.0,2017-06-22T00:00:00,1,,9.0,15.2,6,,False,False,6.7,0.0,New York City,29186.0,12791.0,0.0,,1.0,908.0,13.0
12,9950000.0,64.0,2018-02-16T00:00:00,2,2.7,23.0,54.0,21,,False,False,10.0,2.0,New York City,21595.0,12029.0,1.0,223.0,0.0,,63.0
20,22900000.0,149.0,2018-10-15T00:00:00,5,3.0,7.0,107.0,6,,False,False,8.1,,New York City,24714.0,3044.0,2.0,492.0,1.0,849.0,18.0
15,2950000.0,64.2,2018-11-26T00:00:00,3,2.5,5.0,45.6,5,,False,False,5.5,1.0,Generic US Locality,,,,,,,42.0
10,8000000.0,74.0,2017-11-18T00:00:00,3,3.2,5.0,48.0,4,,False,False,7.5,,New York City,16602.0,8133.0,0.0,,1.0,855.0,519.0
5,3550000.0,33.0,2017-09-12T00:00:00,1,2.55,18.0,18.0,9,,False,False,9.0,2.0,New York City,14861.0,12449.0,0.0,,0.0,,184.00000000000003
9,990000.0,34.0,2016-05-31T00:00:00,2,,2.0,26.0,2,,False,False,8.0,1.0,Generic US Locality,,,,,,,78.0
17,3600000.0,46.1,2018-02-03T00:00:00,2,2.6,5.0,32.0,1,,False,False,7.0,,New York City,32472.0,9550.0,0.0,,0.0,,145.0
10,5199000.0,52.0,2018-03-26T00:00:00,2,2.6,10.0,,6,,False,False,,,New York City,32831.0,13995.0,1.0,104.0,1.0,393.0,60.0
9,9500000.0,95.0,2017-12-15T00:00:00,3,,21.0,,13,,False,False,,,New York City,21460.0,16788.0,0.0,,1.0,170.0,60.0
5,4200000.0,45.5,2019-03-22T00:00:00,2,2.6,5.0,31.0,1,,False,False,6.0,,New York City,42159.0,14663.0,0.0,,0.0,,18.0
13,9690000.0,98.0,2015-06-03T00:00:00,4,3.0,5.0,71.9,5,,False,False,9.0,,New York City,38809.0,8069.0,1.0,850.0,1.0,689.0,
3,1399000.0,33.0,2015-11-30T00:00:00,1,2.5,3.0,17.3,3,False,False,False,7.5,1.0,Generic US Locality,,,,,,,711.0000000000001
6,6276110.0,52.2,2019-04-29T00:00:00,1,3.0,4.0,,3,,False,False,11.49,5.0,New York City,45850.0,21782.0,0.0,,1.0,740.0,
10,2700000.0,40.0,2018-06-15T00:00:00,1,,5.0,,3,,False,False,,,Generic US Locality,,,,,,,45.00000000000001
9,4130000.0,42.0,2018-01-10T00:00:00,1,,16.0,18.0,11,,False,False,10.3,,New York City,19891.0,21603.0,0.0,,1.0,853.0,10.0
8,5450000.0,41.1,2016-04-04T00:00:00,1,,16.0,20.5,12,,False,False,10.0,0.0,New York City,16548.0,11013.0,1.0,831.0,1.0,968.0,84.0
13,2990000.0,37.0,2017-07-17T00:00:00,1,2.7,4.0,18.0,2,,False,False,13.0,0.0,Yonkers,54498.0,18724.0,1.0,270.0,1.0,243.0,45.00000000000001
3,10895000.0,96.7,2017-12-22T00:00:00,3,,18.0,,5,,False,False,,,New York City,17441.0,8092.0,0.0,,0.0,,90.00000000000001
6,2150000.0,32.6,2018-02-20T00:00:00,1,,4.0,18.3,4,,False,False,5.3,,Hartford,,,,,,,72.0
10,2200000.0,42.0,2018-11-14T00:00:00,2,2.5,5.0,27.0,3,,False,False,6.0,1.0,Generic US Locality,,,,,,,
7,2750000.0,36.7,2017-09-27T00:00:00,1,,4.0,17.1,2,,False,False,8.2,,Generic US Locality,,,,,,,61.0
4,3549000.0,31.0,2018-03-29T00:00:00,1,,5.0,18.0,2,,False,False,6.0,,New York City,11035.0,10667.0,0.0,,0.0,,51.0
12,10300000.0,76.1,2019-01-26T00:00:00,3,3.0,6.0,48.0,6,,False,False,10.3,,New York City,11135.0,8945.0,1.0,451.0,0.0,,65.0
6,1500000.0,43.0,2018-10-23T00:00:00,2,,5.0,31.2,1,,False,False,6.0,1.0,Generic US Locality,,,,,,,
10,14900000.0,52.0,2016-06-24T00:00:00,1,,3.0,34.0,1,,False,False,16.0,0.0,New York City,24535.0,1276.0,2.0,646.0,3.0,31.0,36.0
11,2750000.0,53.0,2017-01-09T00:00:00,2,2.55,5.0,30.0,4,,False,False,8.3,0.0,Bridgeport,,,,,,,39.0
9,3400000.0,32.0,2018-07-25T00:00:00,1,2.7,18.0,15.0,8,False,False,False,8.4,1.0,Generic US Locality,,,,,,,8.0
19,9000000.0,57.5,2019-03-04T00:00:00,2,,22.0,32.5,10,,False,False,10.6,,New York City,43269.0,13145.0,1.0,417.0,0.0,,10.0
20,13800000.0,114.0,2018-10-29T00:00:00,3,3.4,5.0,51.0,2,,False,False,41.0,1.0,New York City,36460.0,9271.0,2.0,2665.0,3.0,282.0,
11,2900000.0,34.1,2017-09-25T00:00:00,1,,16.0,14.4,5,,False,False,8.7,1.0,Newark,25518.0,31305.0,1.0,209.0,0.0,,239.0
11,3380000.0,35.0,2019-01-27T00:00:00,1,2.5,9.0,21.0,7,,False,False,6.4,2.0,Generic US Locality,25531.0,28956.0,3.0,195.0,0.0,,
8,5400000.0,54.0,2018-02-20T00:00:00,3,2.5,9.0,36.0,5,,False,False,6.0,,New York City,21309.0,10606.0,1.0,160.0,0.0,,32.0
19,59914124.0,274.65,2017-07-10T00:00:00,6,3.0,8.0,159.5,7,,False,False,21.1,1.0,New York City,27124.0,7463.0,3.0,318.0,2.0,509.0,259.0
6,5400000.0,68.8,2018-11-16T00:00:00,2,2.75,22.0,35.55,16,,False,False,13.67,,Long Island City,,,,,,,24.000000000000004
9,30877260.0,127.6,2018-10-12T00:00:00,4,2.75,9.0,68.0,9,,False,False,16.72,,New York City,31227.0,3541.0,0.0,,0.0,,
5,8250000.0,115.2,2015-12-05T00:00:00,3,,6.0,56.1,4,,False,False,24.5,0.0,New York City,22544.0,1949.0,2.0,270.0,1.0,748.0,486.0
10,5100000.0,57.0,2016-05-20T00:00:00,2,2.8,22.0,28.98,12,,False,False,11.14,0.0,Greenwich,,,,,,,38.0
0,15000000.0,179.0,2017-04-09T00:00:00,7,,5.0,126.4,5,,False,False,20.9,0.0,New York City,20070.0,3186.0,1.0,104.0,1.0,803.0,15.0
5,5900000.0,47.65,2018-02-19T00:00:00,1,2.75,25.0,22.15,19,,False,False,12.4,2.0,New York City,17467.0,12318.0,0.0,,0.0,,85.0
11,3800000.0,38.8,2018-02-27T00:00:00,1,,26.0,14.0,7,,False,False,10.8,2.0,New York City,23239.0,12102.0,1.0,1021.0,1.0,893.0,57.0
3,1650000.0,22.0,2016-09-19T00:00:00,1,,18.0,10.0,15,,False,False,,0.0,Generic US Locality,,,,,,,274.0
0,7190000.0,54.9,2018-10-29T00:00:00,2,2.6,14.0,31.1,4,,False,False,8.2,1.0,New York City,17235.0,12490.0,0.0,,0.0,,11.000000000000002
19,7990000.0,64.0,2018-06-26T00:00:00,3,2.64,12.0,38.7,10,,False,False,8.6,,New York City,35620.0,9913.0,1.0,91.0,1.0,819.0,
11,4600000.0,101.6,2019-03-23T00:00:00,4,3.0,3.0,67.8,2,,False,False,14.9,1.0,Generic US Locality,,,,,,,
9,5600000.0,55.1,2018-12-18T00:00:00,2,2.7,9.0,31.0,3,,False,False,9.0,,New York City,33162.0,12903.0,0.0,,0.0,,116.0
5,850000.0,35.0,2018-01-12T00:00:00,1,,9.0,,5,,False,False,,,Generic US Locality,,,,,,,45.00000000000001
7,7000000.0,64.9,2017-07-29T00:00:00,2,2.8,24.0,33.1,10,,False,False,17.9,0.0,New York City,18695.0,16268.0,1.0,51.0,1.0,344.0,110.0
18,3900000.0,50.2,2018-01-09T00:00:00,2,,9.0,29.6,2,,False,False,7.8,,Jersey City,17307.0,30523.0,0.0,,1.0,784.0,193.00000000000003
20,4475000.0,61.0,2018-02-26T00:00:00,2,,7.0,35.0,4,,False,False,10.0,,Generic US Locality,,,,,,,284.0
16,4650000.0,60.0,2018-06-17T00:00:00,3,2.5,12.0,39.4,7,,False,False,7.0,,Generic US Locality,57380.0,34309.0,2.0,448.0,3.0,82.0,15.0
9,1150000.0,74.0,2018-08-26T00:00:00,3,2.5,5.0,47.0,1,,False,False,9.0,,Generic US Locality,,,,,,,61.0
15,4950000.0,55.0,2016-03-31T00:00:00,2,,6.0,30.0,3,,False,False,8.3,0.0,New York City,38310.0,13208.0,1.0,660.0,1.0,856.0,168.0
8,3990000.0,39.0,2017-04-06T00:00:00,1,2.75,23.0,17.0,20,False,False,False,10.3,2.0,New York City,43731.0,10898.0,0.0,,0.0,,203.0
20,12700000.0,92.0,2019-04-01T00:00:00,4,3.2,5.0,65.0,2,,False,False,13.0,,New York City,23496.0,3037.0,0.0,,0.0,,
20,11250000.0,95.0,2018-06-21T00:00:00,3,2.7,24.0,50.0,17,,False,False,16.4,2.0,New York City,33249.0,10804.0,2.0,592.0,0.0,,95.0
10,3850000.0,41.0,2017-09-09T00:00:00,1,,4.0,16.0,4,,False,False,12.0,2.0,Generic US Locality,54050.0,35150.0,0.0,,0.0,,7.0
4,3055000.0,32.84,2018-03-28T00:00:00,1,,24.0,,2,,False,False,11.05,,Long Island City,,,,,,,80.0
18,3750000.0,33.3,2018-09-01T00:00:00,1,2.5,9.0,16.3,1,False,False,False,9.3,,New York City,15891.0,14687.0,0.0,,1.0,65.0,99.0
4,1400000.0,43.0,2019-03-28T00:00:00,2,2.5,5.0,30.0,2,,False,False,4.5,,Generic US Locality,,,,,,,
11,5500000.0,76.2,2017-01-25T00:00:00,3,2.5,5.0,46.6,4,,False,False,10.8,0.0,Generic US Locality,,,,,,,176.00000000000003
18,8130000.0,81.0,2019-04-02T00:00:00,3,2.8,22.0,45.6,3,,False,False,13.8,2.0,New York City,52212.0,16802.0,0.0,,1.0,733.0,
18,5050000.0,62.4,2019-02-23T00:00:00,3,2.55,9.0,39.5,1,,False,False,9.8,,New York City,12588.0,15180.0,0.0,,0.0,,
5,3480000.0,31.4,2018-11-16T00:00:00,1,2.5,5.0,17.5,3,,False,False,6.0,,New York City,40232.0,9491.0,0.0,,0.0,,3.0000000000000004
16,4025000.0,41.3,2018-09-25T00:00:00,2,2.5,5.0,26.9,4,,False,False,5.8,1.0,New York City,21255.0,15623.0,1.0,756.0,1.0,399.0,89.00000000000001
17,9900000.0,78.6,2017-01-26T00:00:00,3,3.0,5.0,51.4,3,,False,False,9.0,0.0,New York City,20930.0,1641.0,2.0,481.0,3.0,444.0,4.0
7,6790000.0,66.2,2017-06-25T00:00:00,2,,16.0,33.0,4,,False,False,11.0,2.0,New York City,24462.0,12032.0,1.0,474.0,0.0,,78.0
3,13800000.0,92.0,2015-09-26T00:00:00,5,,5.0,71.0,2,,False,False,,0.0,New York City,22748.0,1884.0,3.0,136.0,2.0,835.0,326.0
12,5260000.0,65.3,2018-12-17T00:00:00,3,2.55,5.0,,4,,False,False,7.4,5.0,Hartford,,,,,,,66.0
16,3660000.0,39.0,2017-02-19T00:00:00,1,2.5,16.0,17.0,6,False,False,False,10.0,2.0,New York City,49820.0,15525.0,0.0,,0.0,,81.0
7,4450000.0,55.4,2016-12-05T00:00:00,3,,5.0,40.9,3,,False,False,5.3,,New York City,42392.0,9518.0,1.0,206.0,0.0,,629.0
17,15093000.0,66.2,2016-06-20T00:00:00,1,,8.0,25.44,2,,False,False,13.7,0.0,New York City,27102.0,7442.0,2.0,164.0,2.0,473.0,66.0
6,3700000.0,63.0,2017-04-25T00:00:00,1,3.2,6.0,25.0,1,,False,False,20.0,,Generic US Locality,26585.0,30010.0,2.0,850.0,2.0,132.0,436.0
3,3640000.0,39.0,2016-05-13T00:00:00,1,,17.0,20.1,17,,False,False,8.2,1.0,New York City,33457.0,14480.0,0.0,,1.0,269.0,150.0
6,5980000.0,62.0,2016-02-24T00:00:00,2,,14.0,32.0,14,False,False,False,13.0,0.0,New York City,41570.0,11703.0,1.0,493.0,0.0,,177.00000000000003
1,5950000.0,59.0,2017-09-12T00:00:00,2,,25.0,36.0,20,,False,False,10.0,2.0,New York City,33166.0,12828.0,2.0,247.0,1.0,160.0,9.0
5,10000000.0,67.6,2018-02-14T00:00:00,3,,5.0,,2,,False,False,,,New York City,22604.0,1369.0,2.0,442.0,2.0,35.0,19.0
20,6590000.0,53.0,2018-11-07T00:00:00,1,2.7,26.0,17.0,21,,False,False,16.0,2.0,New York City,48012.0,15501.0,0.0,,0.0,,
10,3100000.0,38.3,2017-12-12T00:00:00,2,2.7,2.0,27.5,1,,False,False,4.0,,Generic US Locality,56095.0,25867.0,0.0,,0.0,,14.0
3,6540000.0,60.2,2018-10-14T00:00:00,2,,24.0,55.0,24,,False,False,14.84,,New York City,33606.0,14769.0,0.0,,0.0,,60.0
14,3800000.0,56.0,2015-11-18T00:00:00,2,,6.0,31.0,4,,False,False,10.0,0.0,Generic US Locality,,,,,,,441.0
15,2350000.0,48.0,2019-03-20T00:00:00,2,,3.0,25.9,1,,False,False,7.4,,Generic US Locality,,,,,,,
10,2800000.0,55.5,2018-08-29T00:00:00,2,2.5,9.0,30.12,1,False,False,False,8.21,1.0,Generic US Locality,,,,,,,22.000000000000004
1,2980000.0,58.6,2018-02-16T00:00:00,2,,4.0,31.5,1,,False,False,12.2,2.0,Generic US Locality,,,,,,,137.0
7,7232310.0,98.0,2017-09-08T00:00:00,3,,26.0,54.0,16,,False,False,13.0,0.0,Yonkers,53791.0,18006.0,1.0,733.0,3.0,865.0,48.00000000000001
19,3500000.0,45.0,2016-12-05T00:00:00,2,,5.0,29.1,3,,False,False,6.0,1.0,New York City,15070.0,9983.0,1.0,2888.0,1.0,409.0,473.0
6,600000.0,30.0,2017-12-19T00:00:00,1,,3.0,17.0,3,,False,False,6.0,,Generic US Locality,,,,,,,114.0
11,2350000.0,32.0,2017-07-20T00:00:00,1,2.65,3.0,20.0,1,,False,False,6.0,,Generic US Locality,,,,,,,287.0
8,3700000.0,45.6,2016-03-19T00:00:00,2,2.52,5.0,29.0,2,,False,False,6.3,0.0,New York City,41882.0,14386.0,1.0,230.0,0.0,,135.0
11,2400000.0,35.0,2016-05-24T00:00:00,1,,11.0,15.0,3,,False,False,8.0,0.0,Generic US Locality,,,,,,,40.0
19,3950000.0,35.6,2018-03-22T00:00:00,1,,10.0,15.8,6,,False,False,8.4,,New York City,15963.0,16970.0,0.0,,0.0,,24.000000000000004
9,1900000.0,33.5,2017-12-20T00:00:00,1,2.6,5.0,17.5,5,,False,False,8.3,,Generic US Locality,,,,,,,318.0
4,8300000.0,72.1,2018-06-12T00:00:00,3,3.0,4.0,44.0,4,,False,False,10.0,,New York City,30889.0,5992.0,1.0,481.0,3.0,605.0,92.0
10,4500000.0,61.0,2019-03-01T00:00:00,3,2.5,5.0,43.0,2,,False,False,16.0,1.0,Generic US Locality,25609.0,29034.0,0.0,,0.0,,
11,1830000.0,48.0,2016-04-06T00:00:00,2,,9.0,28.0,8,,False,False,8.0,0.0,Generic US Locality,,,,,,,118.0
12,4750000.0,49.0,2017-09-27T00:00:00,2,,4.0,26.7,1,,False,False,6.8,,New York City,24404.0,4623.0,2.0,739.0,0.0,,60.0
6,5500000.0,59.0,2019-04-16T00:00:00,3,2.5,9.0,39.2,9,,False,False,5.4,,New York City,16755.0,15758.0,0.0,,1.0,930.0,
13,3100000.0,32.0,2019-03-15T00:00:00,1,,4.0,19.0,2,False,False,False,5.0,,New York City,,,,,,,3.0000000000000004
0,2400000.0,41.6,2018-02-01T00:00:00,1,2.7,9.0,18.6,2,,False,False,10.7,2.0,Generic US Locality,,,,,,,120.0
5,2050000.0,30.0,2017-05-05T00:00:00,1,2.55,5.0,17.0,5,,False,False,5.0,,Generic US Locality,,,,,,,553.0
12,8200000.0,71.6,2019-03-19T00:00:00,3,2.5,12.0,43.3,11,,False,False,8.7,,New York City,30922.0,8294.0,1.0,513.0,1.0,668.0,
12,11490000.0,74.0,2016-08-31T00:00:00,3,2.7,5.0,45.4,5,False,False,False,9.8,1.0,New York City,20717.0,936.0,3.0,333.0,2.0,29.0,469.0
15,5500000.0,57.8,2018-01-12T00:00:00,3,2.5,9.0,39.0,3,,False,False,6.0,,New York City,50524.0,15056.0,0.0,,0.0,,130.0
7,6450000.0,62.0,2017-06-26T00:00:00,3,,14.0,40.0,8,,False,False,8.0,1.0,New York City,15318.0,13859.0,1.0,320.0,0.0,,85.0
10,3753180.0,64.71,2018-12-12T00:00:00,1,,15.0,,9,,False,False,12.2,,Generic US Locality,,,,,,,12.000000000000002
1,24466724.0,151.3,2016-05-12T00:00:00,3,3.1,16.0,92.34,9,,False,False,12.18,0.0,New York City,37407.0,8434.0,1.0,456.0,2.0,454.0,54.0
15,4400000.0,50.3,2018-03-31T00:00:00,2,2.56,9.0,30.4,3,,False,False,7.0,2.0,New York City,13289.0,15881.0,0.0,,2.0,349.0,11.000000000000002
18,9200000.0,79.0,2017-04-20T00:00:00,3,,16.0,45.0,1,,False,False,13.0,0.0,New York City,44132.0,10914.0,0.0,,0.0,,79.0
11,11000000.0,113.3,2017-09-08T00:00:00,4,3.0,24.0,70.0,24,,False,False,9.0,,New York City,12747.0,12998.0,1.0,152.0,1.0,791.0,550.0
10,6300000.0,79.8,2016-02-18T00:00:00,3,2.65,10.0,47.3,1,,False,False,14.9,1.0,New York City,38817.0,12723.0,0.0,,0.0,,937.0
2,13300000.0,79.6,2014-12-09T00:00:00,2,3.0,8.0,42.7,7,,False,False,18.0,,New York City,39393.0,11096.0,1.0,537.0,0.0,,1513.0000000000002
6,5355000.0,71.33,2015-09-20T00:00:00,2,2.7,25.0,26.29,24,False,False,False,25.34,0.0,Greenwich,,,,,,,760.0000000000001
6,3300000.0,33.82,2017-12-02T00:00:00,1,2.65,22.0,15.8,2,,False,False,9.25,1.0,Greenwich,,,,,,,114.0
7,4500000.0,56.6,2016-06-04T00:00:00,3,2.52,5.0,42.0,5,False,False,False,5.2,1.0,New York City,29953.0,8801.0,1.0,376.0,0.0,,123.0
12,4900000.0,62.0,2017-11-29T00:00:00,3,,12.0,41.0,9,,False,False,7.0,1.0,New York City,45992.0,13643.0,1.0,565.0,1.0,1118.0,6.000000000000001
4,3250000.0,33.5,2018-11-09T00:00:00,1,3.0,18.0,17.0,5,,False,False,,2.0,New York City,42611.0,21928.0,0.0,,1.0,648.0,14.0
12,4390000.0,44.0,2018-09-20T00:00:00,2,2.5,5.0,28.0,5,,False,False,5.0,1.0,New York City,11053.0,11382.0,1.0,981.0,1.0,941.0,156.0
8,6215000.0,66.0,2017-08-08T00:00:00,3,3.0,5.0,41.0,2,,False,False,11.0,,New York City,26394.0,5241.0,0.0,,1.0,254.0,366.00000000000006
18,7400000.0,82.5,2017-05-09T00:00:00,3,3.3,7.0,43.0,3,False,False,False,14.0,2.0,New York City,23548.0,3090.0,0.0,,0.0,,251.0
8,2290000.0,45.0,2018-07-13T00:00:00,2,,5.0,30.0,3,,False,False,6.0,,Generic US Locality,,,,,,,
12,9500000.0,130.0,2019-03-27T00:00:00,5,,5.0,90.0,2,,False,False,15.0,,New York City,,,,,,,15.0
0,5000000.0,59.2,2019-04-08T00:00:00,2,,4.0,36.0,3,,False,False,7.6,,Generic US Locality,68501.0,50227.0,3.0,16.0,2.0,99.0,
15,3900000.0,74.2,2018-02-07T00:00:00,3,2.7,3.0,47.7,3,,False,False,8.4,,Generic US Locality,,,,,,,170.0
10,3950000.0,41.5,2017-11-10T00:00:00,1,,25.0,17.7,16,,False,False,11.0,1.0,Yonkers,53148.0,19325.0,0.0,,0.0,,74.0
20,3850000.0,31.0,2017-02-14T00:00:00,1,2.5,9.0,15.5,7,,False,False,7.0,0.0,New York City,31681.0,4511.0,2.0,198.0,0.0,,72.0
11,3100000.0,40.7,2018-04-28T00:00:00,1,2.8,16.0,18.8,6,,False,False,10.0,2.0,Long Island City,,,,,,,180.00000000000003
6,2650000.0,31.3,2017-11-22T00:00:00,1,2.5,5.0,17.4,2,,False,False,5.6,,New York City,16784.0,15786.0,1.0,482.0,1.0,969.0,120.0
5,2500000.0,39.0,2015-12-17T00:00:00,1,,4.0,18.0,3,,False,False,9.0,0.0,Generic US Locality,,,,,,,279.0
20,7470000.0,70.0,2018-12-17T00:00:00,2,2.65,17.0,40.0,6,,False,False,10.7,,New York City,33960.0,15059.0,0.0,,2.0,839.0,
14,5150000.0,50.0,2018-11-11T00:00:00,2,,3.0,30.0,3,,False,False,6.0,,White Plains,14619.0,26772.0,1.0,560.0,0.0,,25.0
7,4500000.0,42.2,2017-11-08T00:00:00,2,2.5,7.0,27.0,5,,False,False,6.0,,New York City,43061.0,15565.0,2.0,577.0,0.0,,272.0
13,3490000.0,44.1,2018-04-28T00:00:00,1,,6.0,20.3,1,,False,False,8.7,,Jersey City,17472.0,31582.0,0.0,,0.0,,289.0
6,4490000.0,40.0,2016-10-07T00:00:00,1,,8.0,20.0,3,False,False,False,10.0,2.0,New York City,50819.0,16147.0,0.0,,0.0,,230.0
4,7700000.0,94.7,2016-04-05T00:00:00,4,,2.0,64.6,1,,False,False,9.7,0.0,White Plains,16666.0,28820.0,2.0,342.0,3.0,435.0,542.0
13,3400000.0,30.9,2017-02-22T00:00:00,1,,5.0,16.9,3,False,False,False,5.5,0.0,New York City,16877.0,11982.0,0.0,,0.0,,76.0
14,10900000.0,116.0,2016-02-09T00:00:00,3,3.2,5.0,77.5,2,,False,False,15.0,,New York City,25291.0,3866.0,1.0,366.0,0.0,,799.0
3,3900000.0,42.5,2019-04-26T00:00:00,1,2.78,25.0,19.5,19,False,False,False,12.5,2.0,New York City,15839.0,14635.0,0.0,,1.0,1036.0,
2,7200000.0,72.5,2018-11-13T00:00:00,4,2.85,6.0,49.7,6,,False,False,9.0,,New York City,19417.0,3826.0,1.0,561.0,1.0,48.0,30.0
7,1300000.0,52.0,2017-06-14T00:00:00,2,,5.0,,1,,False,False,9.0,0.0,Generic US Locality,,,,,,,114.0
1,3835000.0,56.2,2018-11-26T00:00:00,3,2.5,5.0,,3,,False,False,,,New York City,13750.0,14828.0,0.0,,0.0,,7.0
13,15000000.0,102.0,2018-10-11T00:00:00,2,,4.0,54.0,4,,False,False,10.0,,New York City,24297.0,4865.0,1.0,178.0,0.0,,
20,12000000.0,128.0,2018-09-11T00:00:00,4,2.8,14.0,63.2,4,,False,False,30.0,,New York City,41570.0,11703.0,1.0,493.0,0.0,,4.0
13,10150000.0,74.0,2017-11-17T00:00:00,2,2.8,35.0,34.4,30,,False,False,13.0,,New York City,18732.0,20444.0,0.0,,3.0,80.0,
19,3400000.0,42.0,2016-05-18T00:00:00,2,,3.0,28.0,2,False,False,False,5.4,1.0,Princeton,38874.0,31165.0,2.0,242.0,0.0,,48.00000000000001
11,4500000.0,78.0,2019-03-29T00:00:00,3,3.2,5.0,49.5,5,,False,False,15.0,,Princeton,45897.0,35511.0,0.0,,1.0,640.0,
17,6650000.0,64.0,2017-10-07T00:00:00,2,,21.0,,6,,False,False,,,New York City,10552.0,13063.0,0.0,,0.0,,126.0
11,3250000.0,32.0,2017-06-10T00:00:00,1,2.75,22.0,16.0,11,False,False,False,8.0,2.0,Long Island City,,,,,,,244.0
1,4472000.0,49.35,2017-08-06T00:00:00,2,,13.0,26.13,13,,False,False,8.65,0.0,New York City,29344.0,8046.0,1.0,597.0,1.0,875.0,5.0
11,2490000.0,51.4,2017-06-28T00:00:00,3,,5.0,37.0,4,,False,False,6.0,0.0,Generic US Locality,,,,,,,61.0
10,4499000.0,36.9,2017-05-05T00:00:00,1,,14.0,21.0,12,,False,False,7.6,0.0,New York City,45767.0,19337.0,0.0,,0.0,,97.0
0,6500000.0,40.8,2019-04-11T00:00:00,1,,23.0,,9,,False,False,,,New York City,51459.0,15468.0,0.0,,1.0,521.0,
9,4390000.0,54.0,2017-09-22T00:00:00,3,2.5,9.0,37.3,1,,False,False,6.6,2.0,New York City,43048.0,15552.0,0.0,,0.0,,110.0
2,6990000.0,66.0,2015-10-21T00:00:00,2,2.7,12.0,36.0,6,,False,False,10.0,0.0,New York City,13839.0,15091.0,0.0,,1.0,140.0,282.0
11,125000000.0,224.5,2017-01-24T00:00:00,4,,4.0,163.5,3,False,False,False,30.0,1.0,New York City,22805.0,2335.0,0.0,,2.0,497.0,174.00000000000003
15,6300000.0,60.0,2017-05-10T00:00:00,2,2.78,17.0,31.2,11,False,False,False,13.9,1.0,New York City,17101.0,17110.0,0.0,,0.0,,55.0
1,9750000.0,66.77,2016-05-13T00:00:00,2,,,,4,,False,False,,0.0,New York City,39886.0,10660.0,1.0,2276.0,3.0,244.0,90.00000000000001
4,6400000.0,71.86,2016-05-04T00:00:00,2,2.8,21.0,36.0,4,False,False,False,15.0,2.0,New York City,34967.0,14640.0,0.0,,1.0,564.0,84.0
9,2850000.0,30.0,2019-02-07T00:00:00,1,2.7,4.0,17.5,2,,False,False,5.5,1.0,Newark,27219.0,33005.0,0.0,,1.0,572.0,
4,5000456.0,53.4,2018-11-24T00:00:00,2,2.75,15.0,26.9,13,,False,False,,,Long Island City,,,,,,,96.0
